unix,Low,High,Open,Close,Volume,Date,vol_fiat
1602288000,279.92,289.5,280.05,284.64,6025.36337635,2020-10-10,1715059.431444264
1602201600,268.94,282.61,271.51,280.18,4005.14713956,2020-10-09,1122162.125561921
1602115200,258.73,273.27,265.0,271.86,5050.53107638,2020-10-08,1373037.3784246668
1602028800,259.5,266.0,264.99,264.93,5171.47263776,2020-10-07,1370078.2459217568
1601942400,261.88,273.96,273.96,265.3,7536.06568139,2020-10-06,1999318.225272767
1601856000,270.14,275.34,273.4,273.27,3798.43809317,2020-10-05,1037999.1777205658
1601769600,266.62,275.99,267.51,273.27,3392.71585154,2020-10-04,927127.4607503358
1601683200,266.13,272.0,267.46,267.89,2817.14307979,2020-10-03,754684.459644943
1601596800,259.62,275.78,273.47,267.82,9390.44560303,2020-10-02,2514949.141403495
1601510400,269.15,287.25,279.75,273.43,10262.87908944,2020-10-01,2806179.0294255796
1601424000,274.57,280.05,280.01,279.58,3587.93645843,2020-09-30,1003115.2750478594
1601337600,273.0,280.5,275.27,279.95,5635.80819611,2020-09-29,1577744.5045009945
1601251200,274.5,286.78,280.11,275.46,7390.27957168,2020-09-28,2035726.4108149726
1601164800,272.84,284.4,278.45,280.36,4208.59934238,2020-09-27,1179922.9116296568
1601078400,272.12,279.91,276.75,278.61,3866.82855587,2020-09-26,1077337.1039509408
1600992000,264.9,281.22,274.81,276.89,5863.03716385,2020-09-25,1623416.3602984264
1600905600,249.52,277.0,252.17,273.87,7672.85567305,2020-09-24,2101364.9831782035
1600819200,246.26,271.16,270.23,252.54,11771.38168514,2020-09-23,2972744.7307652556
1600732800,263.64,272.67,265.65,270.6,8085.58298563,2020-09-22,2187958.7559114783
1600646400,258.23,291.47,286.68,266.11,12568.36262911,2020-09-21,3344566.9792324626
1600560000,283.51,298.51,298.45,287.15,5144.65063017,2020-09-20,1477286.4284533155
1600473600,292.71,300.31,297.78,298.6,2706.81611822,2020-09-19,808255.2929004921
1600387200,291.24,302.84,300.26,297.78,5597.40061089,2020-09-18,1666793.9539108241
1600300800,281.39,304.0,281.39,300.42,11362.14110913,2020-09-17,3413414.4320048345
1600214400,276.45,288.29,282.81,281.59,5355.49674796,2020-09-16,1508054.3292580564
1600128000,282.01,298.28,294.58,283.57,7358.53423084,2020-09-15,2086659.5518392988
1600041600,279.22,299.15,285.89,294.07,7335.00028904,2020-09-14,2157003.5349979927
1599955200,277.19,305.67,303.75,286.46,10652.52119403,2020-09-13,3051521.2212418336
1599868800,286.37,304.02,292.83,303.82,5275.56691879,2020-09-12,1602822.7412667777
1599782400,278.22,293.73,288.49,292.9,6856.68836154,2020-09-11,2008324.0210950659
1599696000,270.71,292.51,270.71,288.22,10949.08642127,2020-09-10,3155745.6883384394
1599609600,255.68,277.15,260.43,270.25,9519.51290114,2020-09-09,2572648.361533085
1599523200,250.81,271.24,269.67,260.43,12162.53349279,2020-09-08,3167488.5975273
1599436800,246.45,271.86,266.67,269.53,12950.00245723,2020-09-07,3490414.162297202
1599350400,238.93,272.64,252.4,266.97,20038.18029772,2020-09-06,5349592.994082308
1599264000,234.66,297.0,296.06,252.21,34988.66087542,2020-09-05,8824490.159389678
1599177600,275.0,303.11,290.39,297.0,20771.43246213,2020-09-04,6169115.44125261
1599091200,284.01,339.32,330.02,290.36,20041.53381977,2020-09-03,5819259.759908417
1599004800,316.03,359.99,355.79,330.24,17827.29829045,2020-09-02,5887286.9874382075
1598918400,322.23,366.0,325.66,355.59,20076.9320206,2020-09-01,7139156.257205154
1598832000,314.82,330.0,321.81,325.43,11053.9648075,2020-08-31,3597291.767304725
1598745600,299.27,322.3,299.7,321.63,9873.79910518,2020-08-30,3175710.0061990432
