"Date","Open","Low","High","Close"
04-24-2018,"1.2208 ","1.2184 ","1.2245 ","1.2232 "
04-23-2018,"1.2274 ","1.2199 ","1.2289 ","1.2208 "
04-20-2018,"1.2346 ","1.2252 ","1.2353 ","1.2292 "
04-19-2018,"1.2376 ","1.2330 ","1.2400 ","1.2346 "
04-18-2018,"1.2372 ","1.2345 ","1.2396 ","1.2374 "
04-17-2018,"1.2381 ","1.2339 ","1.2414 ","1.2370 "
04-16-2018,"1.2333 ","1.2325 ","1.2392 ","1.2380 "
04-13-2018,"1.2327 ","1.2308 ","1.2345 ","1.2336 "
04-12-2018,"1.2367 ","1.2300 ","1.2379 ","1.2327 "
04-11-2018,"1.2356 ","1.2348 ","1.2396 ","1.2368 "
04-10-2018,"1.2320 ","1.2304 ","1.2376 ","1.2356 "
04-09-2018,"1.2284 ","1.2262 ","1.2329 ","1.2321 "
04-06-2018,"1.2240 ","1.2218 ","1.2290 ","1.2280 "
04-05-2018,"1.2279 ","1.2220 ","1.2290 ","1.2241 "
04-04-2018,"1.2271 ","1.2257 ","1.2312 ","1.2278 "
04-03-2018,"1.2302 ","1.2255 ","1.2334 ","1.2271 "
04-02-2018,"1.2324 ","1.2283 ","1.2343 ","1.2302 "
03-30-2018,"1.2300 ","1.2297 ","1.2331 ","1.2327 "
03-29-2018,"1.2307 ","1.2284 ","1.2335 ","1.2300 "
03-28-2018,"1.2402 ","1.2300 ","1.2421 ","1.2308 "
03-27-2018,"1.2447 ","1.2375 ","1.2474 ","1.2403 "
03-26-2018,"1.2351 ","1.2351 ","1.2461 ","1.2444 "
03-23-2018,"1.2303 ","1.2301 ","1.2373 ","1.2359 "
03-22-2018,"1.2338 ","1.2286 ","1.2386 ","1.2303 "
03-21-2018,"1.2241 ","1.2241 ","1.2348 ","1.2338 "
03-20-2018,"1.2335 ","1.2241 ","1.2353 ","1.2242 "
03-19-2018,"1.2287 ","1.2260 ","1.2359 ","1.2335 "
03-16-2018,"1.2305 ","1.2262 ","1.2336 ","1.2288 "
03-15-2018,"1.2367 ","1.2301 ","1.2383 ","1.2305 "
03-14-2018,"1.2391 ","1.2348 ","1.2412 ","1.2368 "
03-13-2018,"1.2334 ","1.2315 ","1.2407 ","1.2390 "
03-12-2018,"1.2313 ","1.2291 ","1.2345 ","1.2335 "
03-09-2018,"1.2311 ","1.2276 ","1.2333 ","1.2306 "
03-08-2018,"1.2412 ","1.2300 ","1.2445 ","1.2312 "
03-07-2018,"1.2404 ","1.2386 ","1.2441 ","1.2411 "
03-06-2018,"1.2336 ","1.2330 ","1.2418 ","1.2404 "
03-05-2018,"1.2331 ","1.2273 ","1.2362 ","1.2336 "
03-02-2018,"1.2264 ","1.2253 ","1.2336 ","1.2325 "
03-01-2018,"1.2194 ","1.2156 ","1.2269 ","1.2267 "
02-28-2018,"1.2233 ","1.2190 ","1.2240 ","1.2194 "
02-27-2018,"1.2316 ","1.2225 ","1.2344 ","1.2233 "
02-26-2018,"1.2295 ","1.2280 ","1.2354 ","1.2317 "
02-23-2018,"1.2330 ","1.2280 ","1.2336 ","1.2295 "
02-22-2018,"1.2283 ","1.2261 ","1.2350 ","1.2330 "
02-21-2018,"1.2338 ","1.2282 ","1.2359 ","1.2283 "
02-20-2018,"1.2406 ","1.2321 ","1.2412 ","1.2337 "
02-19-2018,"1.2403 ","1.2371 ","1.2435 ","1.2407 "
02-16-2018,"1.2506 ","1.2397 ","1.2555 ","1.2411 "
02-15-2018,"1.2452 ","1.2450 ","1.2509 ","1.2508 "
02-14-2018,"1.2352 ","1.2279 ","1.2463 ","1.2451 "
02-13-2018,"1.2291 ","1.2285 ","1.2369 ","1.2351 "
02-12-2018,"1.2243 ","1.2236 ","1.2296 ","1.2292 "
02-09-2018,"1.2246 ","1.2207 ","1.2285 ","1.2245 "
02-08-2018,"1.2261 ","1.2216 ","1.2294 ","1.2247 "
02-07-2018,"1.2375 ","1.2248 ","1.2403 ","1.2264 "
02-06-2018,"1.2367 ","1.2315 ","1.2427 ","1.2375 "
02-05-2018,"1.2440 ","1.2364 ","1.2474 ","1.2367 "
02-02-2018,"1.2513 ","1.2409 ","1.2516 ","1.2455 "
02-01-2018,"1.2411 ","1.2386 ","1.2520 ","1.2510 "
01-31-2018,"1.2403 ","1.2389 ","1.2475 ","1.2414 "
01-30-2018,"1.2382 ","1.2335 ","1.2452 ","1.2403 "
01-29-2018,"1.2426 ","1.2338 ","1.2432 ","1.2383 "
01-26-2018,"1.2395 ","1.2374 ","1.2490 ","1.2430 "
01-25-2018,"1.2409 ","1.2366 ","1.2532 ","1.2395 "
01-24-2018,"1.2299 ","1.2295 ","1.2414 ","1.2409 "
01-23-2018,"1.2262 ","1.2224 ","1.2303 ","1.2298 "
01-22-2018,"1.2265 ","1.2216 ","1.2267 ","1.2262 "
01-19-2018,"1.2238 ","1.2216 ","1.2294 ","1.2224 "
01-18-2018,"1.2187 ","1.2166 ","1.2264 ","1.2239 "
01-17-2018,"1.2261 ","1.2179 ","1.2316 ","1.2186 "
01-16-2018,"1.2264 ","1.2198 ","1.2281 ","1.2260 "
01-15-2018,"1.2199 ","1.2188 ","1.2296 ","1.2264 "
01-12-2018,"1.2032 ","1.2031 ","1.2213 ","1.2191 "
01-11-2018,"1.1948 ","1.1931 ","1.2059 ","1.2031 "
01-10-2018,"1.1937 ","1.1923 ","1.2016 ","1.1947 "
01-09-2018,"1.1967 ","1.1917 ","1.1975 ","1.1937 "
01-08-2018,"1.2029 ","1.1957 ","1.2051 ","1.1967 "
01-05-2018,"1.2068 ","1.2021 ","1.2080 ","1.2030 "
01-04-2018,"1.2015 ","1.2005 ","1.2088 ","1.2068 "
01-03-2018,"1.2059 ","1.2005 ","1.2066 ","1.2014 "
01-02-2018,"1.2008 ","1.2006 ","1.2079 ","1.2058 "
12-29-2017,"1.1944 ","1.1937 ","1.2025 ","1.1997 "
12-28-2017,"1.1897 ","1.1896 ","1.1959 ","1.1943 "
12-27-2017,"1.1858 ","1.1855 ","1.1909 ","1.1887 "
12-26-2017,"1.1868 ","1.1847 ","1.1876 ","1.1858 "
12-25-2017,"1.1855 ","1.1847 ","1.1879 ","1.1876 "
12-22-2017,"1.1874 ","1.1822 ","1.1876 ","1.1860 "
12-21-2017,"1.1871 ","1.1850 ","1.1888 ","1.1875 "
12-20-2017,"1.1840 ","1.1829 ","1.1901 ","1.1872 "
12-19-2017,"1.1782 ","1.1777 ","1.1849 ","1.1840 "
12-18-2017,"1.1745 ","1.1739 ","1.1834 ","1.1782 "
12-15-2017,"1.1778 ","1.1752 ","1.1811 ","1.1755 "
12-14-2017,"1.1826 ","1.1771 ","1.1862 ","1.1778 "
12-13-2017,"1.1743 ","1.1731 ","1.1831 ","1.1826 "
12-12-2017,"1.1770 ","1.1718 ","1.1792 ","1.1742 "
12-11-2017,"1.1767 ","1.1764 ","1.1810 ","1.1769 "
12-08-2017,"1.1773 ","1.1731 ","1.1777 ","1.1768 "
12-07-2017,"1.1795 ","1.1772 ","1.1812 ","1.1773 "
12-06-2017,"1.1827 ","1.1781 ","1.1847 ","1.1795 "
12-05-2017,"1.1865 ","1.1801 ","1.1877 ","1.1827 "
12-04-2017,"1.1869 ","1.1830 ","1.1877 ","1.1866 "
12-01-2017,"1.1904 ","1.1853 ","1.1940 ","1.1897 "
11-30-2017,"1.1847 ","1.1812 ","1.1931 ","1.1904 "
11-29-2017,"1.1840 ","1.1818 ","1.1882 ","1.1847 "
11-28-2017,"1.1898 ","1.1828 ","1.1918 ","1.1843 "
11-27-2017,"1.1929 ","1.1896 ","1.1960 ","1.1898 "
11-24-2017,"1.1851 ","1.1837 ","1.1944 ","1.1930 "
11-23-2017,"1.1820 ","1.1814 ","1.1854 ","1.1850 "
11-22-2017,"1.1739 ","1.1733 ","1.1825 ","1.1822 "
11-21-2017,"1.1734 ","1.1714 ","1.1756 ","1.1738 "
11-20-2017,"1.1788 ","1.1723 ","1.1807 ","1.1733 "
11-17-2017,"1.1772 ","1.1766 ","1.1820 ","1.1791 "
11-16-2017,"1.1791 ","1.1759 ","1.1800 ","1.1770 "
11-15-2017,"1.1798 ","1.1785 ","1.1858 ","1.1791 "
11-14-2017,"1.1671 ","1.1662 ","1.1803 ","1.1799 "
11-13-2017,"1.1658 ","1.1639 ","1.1674 ","1.1668 "
11-10-2017,"1.1640 ","1.1623 ","1.1678 ","1.1665 "
11-09-2017,"1.1595 ","1.1586 ","1.1654 ","1.1642 "
11-08-2017,"1.1589 ","1.1581 ","1.1611 ","1.1597 "
11-07-2017,"1.1609 ","1.1555 ","1.1615 ","1.1586 "
11-06-2017,"1.1613 ","1.1582 ","1.1621 ","1.1610 "
11-03-2017,"1.1658 ","1.1599 ","1.1690 ","1.1610 "
11-02-2017,"1.1619 ","1.1614 ","1.1686 ","1.1658 "
11-01-2017,"1.1646 ","1.1608 ","1.1657 ","1.1619 "
10-31-2017,"1.1651 ","1.1625 ","1.1659 ","1.1646 "
10-30-2017,"1.1609 ","1.1595 ","1.1657 ","1.1653 "
10-27-2017,"1.1652 ","1.1576 ","1.1657 ","1.1608 "
10-26-2017,"1.1813 ","1.1642 ","1.1834 ","1.1650 "
10-25-2017,"1.1761 ","1.1753 ","1.1817 ","1.1813 "
10-24-2017,"1.1749 ","1.1743 ","1.1792 ","1.1778 "
10-23-2017,"1.1767 ","1.1727 ","1.1777 ","1.1749 "
10-20-2017,"1.1853 ","1.1766 ","1.1855 ","1.1782 "
10-19-2017,"1.1788 ","1.1774 ","1.1857 ","1.1852 "
10-18-2017,"1.1766 ","1.1732 ","1.1804 ","1.1787 "
10-17-2017,"1.1797 ","1.1736 ","1.1799 ","1.1766 "
10-16-2017,"1.1815 ","1.1781 ","1.1819 ","1.1795 "
10-13-2017,"1.1829 ","1.1806 ","1.1874 ","1.1823 "
10-12-2017,"1.1860 ","1.1828 ","1.1879 ","1.1830 "
10-11-2017,"1.1808 ","1.1796 ","1.1869 ","1.1859 "
10-10-2017,"1.1740 ","1.1740 ","1.1822 ","1.1808 "
10-09-2017,"1.1734 ","1.1720 ","1.1755 ","1.1741 "
10-06-2017,"1.1712 ","1.1673 ","1.1738 ","1.1737 "
10-05-2017,"1.1761 ","1.1700 ","1.1778 ","1.1710 "
10-04-2017,"1.1744 ","1.1736 ","1.1787 ","1.1759 "
10-03-2017,"1.1733 ","1.1697 ","1.1771 ","1.1744 "
10-02-2017,"1.1797 ","1.1730 ","1.1814 ","1.1733 "
09-29-2017,"1.1786 ","1.1773 ","1.1831 ","1.1816 "
09-28-2017,"1.1750 ","1.1722 ","1.1801 ","1.1787 "
09-27-2017,"1.1794 ","1.1719 ","1.1795 ","1.1745 "
09-26-2017,"1.1848 ","1.1759 ","1.1861 ","1.1793 "
09-25-2017,"1.1901 ","1.1833 ","1.1936 ","1.1849 "
09-22-2017,"1.1941 ","1.1938 ","1.2003 ","1.1946 "
09-21-2017,"1.1893 ","1.1867 ","1.1951 ","1.1941 "
09-20-2017,"1.1994 ","1.1863 ","1.2018 ","1.1893 "
09-19-2017,"1.1953 ","1.1950 ","1.2004 ","1.1993 "
09-18-2017,"1.1935 ","1.1923 ","1.1967 ","1.1953 "
09-15-2017,"1.1919 ","1.1902 ","1.1985 ","1.1954 "
09-14-2017,"1.1884 ","1.1840 ","1.1921 ","1.1919 "
09-13-2017,"1.1966 ","1.1873 ","1.1993 ","1.1885 "
09-12-2017,"1.1953 ","1.1927 ","1.1977 ","1.1966 "
09-11-2017,"1.2019 ","1.1948 ","1.2029 ","1.1953 "
09-08-2017,"1.2023 ","1.2018 ","1.2090 ","1.2036 "
09-07-2017,"1.1917 ","1.1915 ","1.2056 ","1.2017 "
09-06-2017,"1.1915 ","1.1903 ","1.1949 ","1.1917 "
09-05-2017,"1.1896 ","1.1870 ","1.1939 ","1.1914 "
09-04-2017,"1.1881 ","1.1875 ","1.1922 ","1.1894 "
09-01-2017,"1.1908 ","1.1853 ","1.1978 ","1.1862 "
08-31-2017,"1.1884 ","1.1823 ","1.1912 ","1.1910 "
08-30-2017,"1.1973 ","1.1881 ","1.1984 ","1.1883 "
08-29-2017,"1.1979 ","1.1952 ","1.2067 ","1.1973 "
08-28-2017,"1.1943 ","1.1917 ","1.1984 ","1.1979 "
08-25-2017,"1.1801 ","1.1774 ","1.1934 ","1.1923 "
08-24-2017,"1.1807 ","1.1785 ","1.1818 ","1.1800 "
08-23-2017,"1.1761 ","1.1743 ","1.1823 ","1.1806 "
08-22-2017,"1.1812 ","1.1747 ","1.1823 ","1.1762 "
08-21-2017,"1.1760 ","1.1734 ","1.1825 ","1.1812 "
08-18-2017,"1.1723 ","1.1709 ","1.1770 ","1.1763 "
08-17-2017,"1.1767 ","1.1665 ","1.1790 ","1.1722 "
08-16-2017,"1.1736 ","1.1684 ","1.1777 ","1.1767 "
08-15-2017,"1.1780 ","1.1690 ","1.1791 ","1.1736 "
08-14-2017,"1.1824 ","1.1772 ","1.1838 ","1.1780 "
08-11-2017,"1.1773 ","1.1749 ","1.1845 ","1.1823 "
08-10-2017,"1.1757 ","1.1705 ","1.1784 ","1.1772 "
08-09-2017,"1.1751 ","1.1692 ","1.1764 ","1.1759 "
08-08-2017,"1.1793 ","1.1718 ","1.1824 ","1.1752 "
08-07-2017,"1.1774 ","1.1771 ","1.1812 ","1.1795 "
08-04-2017,"1.1870 ","1.1735 ","1.1888 ","1.1776 "
08-03-2017,"1.1856 ","1.1831 ","1.1892 ","1.1869 "
08-02-2017,"1.1802 ","1.1795 ","1.1902 ","1.1856 "
08-01-2017,"1.1841 ","1.1791 ","1.1845 ","1.1802 "
07-31-2017,"1.1753 ","1.1724 ","1.1845 ","1.1842 "
07-28-2017,"1.1678 ","1.1672 ","1.1762 ","1.1757 "
07-27-2017,"1.1736 ","1.1651 ","1.1774 ","1.1678 "
07-26-2017,"1.1649 ","1.1615 ","1.1739 ","1.1733 "
07-25-2017,"1.1642 ","1.1631 ","1.1706 ","1.1647 "
07-24-2017,"1.1661 ","1.1630 ","1.1681 ","1.1644 "
07-21-2017,"1.1631 ","1.1620 ","1.1682 ","1.1664 "
07-20-2017,"1.1515 ","1.1481 ","1.1652 ","1.1631 "
07-19-2017,"1.1554 ","1.1512 ","1.1556 ","1.1515 "
07-18-2017,"1.1481 ","1.1472 ","1.1583 ","1.1554 "
07-17-2017,"1.1471 ","1.1437 ","1.1486 ","1.1479 "
07-14-2017,"1.1398 ","1.1392 ","1.1472 ","1.1471 "
07-13-2017,"1.1413 ","1.1373 ","1.1455 ","1.1398 "
07-12-2017,"1.1467 ","1.1396 ","1.1489 ","1.1412 "
07-11-2017,"1.1399 ","1.1383 ","1.1479 ","1.1467 "
07-10-2017,"1.1399 ","1.1382 ","1.1417 ","1.1399 "
07-07-2017,"1.1423 ","1.1381 ","1.1439 ","1.1399 "
07-06-2017,"1.1353 ","1.1330 ","1.1425 ","1.1423 "
07-05-2017,"1.1349 ","1.1314 ","1.1368 ","1.1350 "
07-04-2017,"1.1361 ","1.1338 ","1.1376 ","1.1346 "
07-03-2017,"1.1419 ","1.1355 ","1.1426 ","1.1364 "
06-30-2017,"1.1441 ","1.1393 ","1.1445 ","1.1421 "
06-29-2017,"1.1379 ","1.1375 ","1.1445 ","1.1441 "
06-28-2017,"1.1339 ","1.1298 ","1.1388 ","1.1378 "
06-27-2017,"1.1182 ","1.1179 ","1.1349 ","1.1340 "
06-26-2017,"1.1198 ","1.1172 ","1.1218 ","1.1181 "
06-23-2017,"1.1152 ","1.1146 ","1.1208 ","1.1196 "
06-21-2017,"1.1128 ","1.1128 ","1.1169 ","1.1168 "
06-20-2017,"1.1149 ","1.1119 ","1.1165 ","1.1134 "
06-19-2017,"1.1208 ","1.1145 ","1.1212 ","1.1149 "
06-16-2017,"1.1145 ","1.1140 ","1.1201 ","1.1194 "
06-15-2017,"1.1218 ","1.1132 ","1.1228 ","1.1145 "
06-14-2017,"1.1211 ","1.1195 ","1.1294 ","1.1218 "
06-13-2017,"1.1202 ","1.1186 ","1.1223 ","1.1210 "
06-12-2017,"1.1208 ","1.1195 ","1.1231 ","1.1205 "
06-09-2017,"1.1214 ","1.1167 ","1.1236 ","1.1197 "
06-08-2017,"1.1257 ","1.1197 ","1.1267 ","1.1213 "
06-07-2017,"1.1277 ","1.1205 ","1.1282 ","1.1257 "
06-06-2017,"1.1255 ","1.1241 ","1.1283 ","1.1277 "
06-05-2017,"1.1274 ","1.1237 ","1.1283 ","1.1254 "
06-02-2017,"1.1213 ","1.1206 ","1.1285 ","1.1283 "
06-01-2017,"1.1246 ","1.1204 ","1.1256 ","1.1213 "
05-31-2017,"1.1186 ","1.1166 ","1.1252 ","1.1243 "
05-30-2017,"1.1163 ","1.1110 ","1.1201 ","1.1186 "
05-29-2017,"1.1172 ","1.1162 ","1.1189 ","1.1164 "
05-26-2017,"1.1209 ","1.1163 ","1.1233 ","1.1173 "
05-25-2017,"1.1218 ","1.1194 ","1.1250 ","1.1210 "
05-24-2017,"1.1186 ","1.1169 ","1.1220 ","1.1219 "
05-23-2017,"1.1238 ","1.1175 ","1.1266 ","1.1183 "
05-22-2017,"1.1205 ","1.1162 ","1.1263 ","1.1238 "
05-19-2017,"1.1103 ","1.1098 ","1.1212 ","1.1206 "
05-18-2017,"1.1157 ","1.1078 ","1.1171 ","1.1102 "
05-17-2017,"1.1083 ","1.1081 ","1.1162 ","1.1159 "
05-16-2017,"1.0975 ","1.0975 ","1.1097 ","1.1082 "
05-15-2017,"1.0931 ","1.0923 ","1.0989 ","1.0975 "
05-12-2017,"1.0862 ","1.0858 ","1.0933 ","1.0931 "
05-11-2017,"1.0868 ","1.0840 ","1.0891 ","1.0861 "
05-10-2017,"1.0874 ","1.0854 ","1.0898 ","1.0868 "
05-09-2017,"1.0924 ","1.0864 ","1.0933 ","1.0874 "
05-08-2017,"1.1018 ","1.0918 ","1.1018 ","1.0924 "
05-05-2017,"1.0983 ","1.0954 ","1.0999 ","1.0993 "
05-04-2017,"1.0885 ","1.0876 ","1.0987 ","1.0984 "
05-03-2017,"1.0930 ","1.0883 ","1.0937 ","1.0886 "
05-02-2017,"1.0899 ","1.0888 ","1.0933 ","1.0930 "
05-01-2017,"1.0901 ","1.0884 ","1.0924 ","1.0899 "
04-28-2017,"1.0873 ","1.0857 ","1.0947 ","1.0895 "
04-27-2017,"1.0904 ","1.0852 ","1.0933 ","1.0873 "
04-26-2017,"1.0926 ","1.0856 ","1.0951 ","1.0904 "
04-25-2017,"1.0868 ","1.0851 ","1.0950 ","1.0926 "
04-24-2017,"1.0859 ","1.0821 ","1.0937 ","1.0868 "
04-21-2017,"1.0717 ","1.0682 ","1.0738 ","1.0728 "
04-20-2017,"1.0711 ","1.0709 ","1.0778 ","1.0717 "
04-19-2017,"1.0730 ","1.0700 ","1.0737 ","1.0711 "
04-18-2017,"1.0643 ","1.0637 ","1.0736 ","1.0730 "
04-17-2017,"1.0616 ","1.0603 ","1.0670 ","1.0643 "
04-14-2017,"1.0613 ","1.0606 ","1.0630 ","1.0618 "
04-13-2017,"1.0665 ","1.0609 ","1.0678 ","1.0613 "
04-12-2017,"1.0605 ","1.0589 ","1.0675 ","1.0665 "
04-11-2017,"1.0596 ","1.0579 ","1.0630 ","1.0605 "
04-10-2017,"1.0598 ","1.0570 ","1.0609 ","1.0596 "
04-07-2017,"1.0644 ","1.0581 ","1.0666 ","1.0591 "
04-06-2017,"1.0663 ","1.0629 ","1.0684 ","1.0644 "
04-05-2017,"1.0674 ","1.0635 ","1.0689 ","1.0663 "
04-04-2017,"1.0670 ","1.0636 ","1.0677 ","1.0674 "
04-03-2017,"1.0665 ","1.0643 ","1.0681 ","1.0670 "
03-31-2017,"1.0674 ","1.0652 ","1.0702 ","1.0652 "
03-30-2017,"1.0766 ","1.0672 ","1.0770 ","1.0674 "
03-29-2017,"1.0813 ","1.0740 ","1.0827 ","1.0766 "
03-28-2017,"1.0864 ","1.0799 ","1.0873 ","1.0814 "
03-27-2017,"1.0798 ","1.0795 ","1.0906 ","1.0864 "
03-24-2017,"1.0783 ","1.0760 ","1.0818 ","1.0798 "
03-23-2017,"1.0797 ","1.0768 ","1.0805 ","1.0783 "
03-22-2017,"1.0811 ","1.0776 ","1.0825 ","1.0797 "
03-21-2017,"1.0739 ","1.0719 ","1.0819 ","1.0811 "
03-20-2017,"1.0739 ","1.0725 ","1.0777 ","1.0739 "
03-17-2017,"1.0766 ","1.0728 ","1.0782 ","1.0738 "
03-16-2017,"1.0734 ","1.0706 ","1.0770 ","1.0766 "
03-15-2017,"1.0604 ","1.0603 ","1.0740 ","1.0734 "
03-14-2017,"1.0653 ","1.0600 ","1.0663 ","1.0604 "
03-13-2017,"1.0668 ","1.0652 ","1.0714 ","1.0653 "
03-10-2017,"1.0577 ","1.0573 ","1.0699 ","1.0673 "
03-09-2017,"1.0541 ","1.0525 ","1.0615 ","1.0577 "
03-08-2017,"1.0566 ","1.0535 ","1.0574 ","1.0541 "
03-07-2017,"1.0582 ","1.0558 ","1.0603 ","1.0566 "
03-06-2017,"1.0610 ","1.0575 ","1.0640 ","1.0582 "
03-03-2017,"1.0507 ","1.0502 ","1.0624 ","1.0622 "
03-02-2017,"1.0547 ","1.0495 ","1.0552 ","1.0507 "
03-01-2017,"1.0576 ","1.0514 ","1.0589 ","1.0547 "
02-28-2017,"1.0587 ","1.0570 ","1.0630 ","1.0576 "
02-27-2017,"1.0563 ","1.0552 ","1.0631 ","1.0587 "
02-24-2017,"1.0582 ","1.0557 ","1.0618 ","1.0563 "
02-23-2017,"1.0558 ","1.0538 ","1.0595 ","1.0582 "
02-22-2017,"1.0536 ","1.0494 ","1.0574 ","1.0558 "
02-21-2017,"1.0614 ","1.0526 ","1.0616 ","1.0536 "
02-20-2017,"1.0614 ","1.0602 ","1.0635 ","1.0614 "
02-17-2017,"1.0674 ","1.0605 ","1.0677 ","1.0616 "
02-16-2017,"1.0601 ","1.0591 ","1.0679 ","1.0674 "
02-15-2017,"1.0578 ","1.0521 ","1.0609 ","1.0601 "
02-14-2017,"1.0598 ","1.0561 ","1.0633 ","1.0578 "
02-13-2017,"1.0637 ","1.0592 ","1.0658 ","1.0598 "
02-10-2017,"1.0655 ","1.0608 ","1.0668 ","1.0643 "
02-09-2017,"1.0698 ","1.0651 ","1.0710 ","1.0655 "
02-08-2017,"1.0683 ","1.0641 ","1.0714 ","1.0698 "
02-07-2017,"1.0750 ","1.0656 ","1.0750 ","1.0683 "
02-06-2017,"1.0783 ","1.0706 ","1.0802 ","1.0750 "
02-03-2017,"1.0759 ","1.0713 ","1.0798 ","1.0783 "
02-02-2017,"1.0769 ","1.0756 ","1.0829 ","1.0759 "
02-01-2017,"1.0798 ","1.0732 ","1.0807 ","1.0769 "
01-31-2017,"1.0695 ","1.0685 ","1.0812 ","1.0798 "
01-30-2017,"1.0693 ","1.0620 ","1.0740 ","1.0695 "
01-27-2017,"1.0682 ","1.0658 ","1.0725 ","1.0699 "
01-26-2017,"1.0748 ","1.0658 ","1.0766 ","1.0682 "
01-25-2017,"1.0731 ","1.0711 ","1.0770 ","1.0748 "
01-24-2017,"1.0765 ","1.0720 ","1.0775 ","1.0731 "
01-23-2017,"1.0695 ","1.0686 ","1.0769 ","1.0765 "
01-20-2017,"1.0664 ","1.0625 ","1.0710 ","1.0703 "
01-19-2017,"1.0630 ","1.0589 ","1.0677 ","1.0664 "
01-18-2017,"1.0713 ","1.0629 ","1.0715 ","1.0630 "
01-17-2017,"1.0601 ","1.0598 ","1.0719 ","1.0713 "
01-16-2017,"1.0617 ","1.0580 ","1.0636 ","1.0601 "
01-13-2017,"1.0613 ","1.0596 ","1.0673 ","1.0643 "
01-12-2017,"1.0582 ","1.0572 ","1.0685 ","1.0613 "
01-11-2017,"1.0554 ","1.0454 ","1.0623 ","1.0582 "
01-10-2017,"1.0574 ","1.0551 ","1.0627 ","1.0554 "
01-09-2017,"1.0541 ","1.0511 ","1.0583 ","1.0574 "
01-06-2017,"1.0607 ","1.0525 ","1.0620 ","1.0532 "
01-05-2017,"1.0489 ","1.0481 ","1.0615 ","1.0607 "
01-04-2017,"1.0405 ","1.0390 ","1.0500 ","1.0489 "
01-03-2017,"1.0455 ","1.0341 ","1.0490 ","1.0405 "
01-02-2017,"1.0520 ","1.0451 ","1.0534 ","1.0455 "
12-30-2016,"1.0490 ","1.0485 ","1.0653 ","1.0517 "
12-29-2016,"1.0413 ","1.0409 ","1.0494 ","1.0490 "
12-28-2016,"1.0457 ","1.0372 ","1.0480 ","1.0413 "
12-27-2016,"1.0455 ","1.0433 ","1.0463 ","1.0457 "
12-26-2016,"1.0459 ","1.0441 ","1.0468 ","1.0455 "
12-23-2016,"1.0437 ","1.0427 ","1.0469 ","1.0456 "
12-22-2016,"1.0424 ","1.0424 ","1.0499 ","1.0437 "
12-21-2016,"1.0388 ","1.0383 ","1.0451 ","1.0424 "
12-20-2016,"1.0402 ","1.0352 ","1.0418 ","1.0388 "
12-19-2016,"1.0446 ","1.0393 ","1.0480 ","1.0402 "
12-16-2016,"1.0414 ","1.0401 ","1.0474 ","1.0451 "
12-15-2016,"1.0536 ","1.0367 ","1.0539 ","1.0414 "
12-14-2016,"1.0626 ","1.0497 ","1.0670 ","1.0536 "
12-13-2016,"1.0635 ","1.0604 ","1.0667 ","1.0626 "
12-12-2016,"1.0546 ","1.0520 ","1.0652 ","1.0635 "
12-09-2016,"1.0615 ","1.0531 ","1.0630 ","1.0561 "
12-08-2016,"1.0753 ","1.0598 ","1.0874 ","1.0615 "
12-07-2016,"1.0718 ","1.0710 ","1.0768 ","1.0753 "
12-06-2016,"1.0764 ","1.0698 ","1.0785 ","1.0718 "
12-05-2016,"1.0671 ","1.0506 ","1.0796 ","1.0764 "
12-02-2016,"1.0661 ","1.0626 ","1.0690 ","1.0664 "
12-01-2016,"1.0589 ","1.0585 ","1.0669 ","1.0661 "
11-30-2016,"1.0650 ","1.0553 ","1.0667 ","1.0589 "
11-29-2016,"1.0614 ","1.0565 ","1.0654 ","1.0650 "
11-28-2016,"1.0599 ","1.0564 ","1.0686 ","1.0614 "
11-25-2016,"1.0554 ","1.0539 ","1.0627 ","1.0589 "
11-24-2016,"1.0553 ","1.0518 ","1.0585 ","1.0554 "
11-23-2016,"1.0627 ","1.0526 ","1.0644 ","1.0553 "
11-22-2016,"1.0629 ","1.0584 ","1.0658 ","1.0627 "
11-21-2016,"1.0593 ","1.0579 ","1.0649 ","1.0630 "
11-18-2016,"1.0626 ","1.0569 ","1.0643 ","1.0588 "
11-17-2016,"1.0691 ","1.0620 ","1.0746 ","1.0626 "
11-16-2016,"1.0722 ","1.0666 ","1.0760 ","1.0691 "
11-15-2016,"1.0737 ","1.0714 ","1.0816 ","1.0722 "
11-14-2016,"1.0851 ","1.0709 ","1.0853 ","1.0737 "
11-11-2016,"1.0893 ","1.0830 ","1.0923 ","1.0855 "
11-10-2016,"1.0910 ","1.0865 ","1.0954 ","1.0893 "
11-09-2016,"1.1026 ","1.0907 ","1.1300 ","1.0910 "
11-08-2016,"1.1041 ","1.1009 ","1.1067 ","1.1026 "
11-07-2016,"1.1137 ","1.1028 ","1.1145 ","1.1041 "
11-04-2016,"1.1105 ","1.1080 ","1.1142 ","1.1141 "
11-03-2016,"1.1098 ","1.1060 ","1.1126 ","1.1105 "
11-02-2016,"1.1055 ","1.1050 ","1.1123 ","1.1098 "
11-01-2016,"1.0981 ","1.0960 ","1.1069 ","1.1055 "
10-31-2016,"1.0975 ","1.0936 ","1.0995 ","1.0981 "
10-28-2016,"1.0897 ","1.0893 ","1.0992 ","1.0985 "
10-27-2016,"1.0908 ","1.0883 ","1.0942 ","1.0897 "
10-26-2016,"1.0889 ","1.0875 ","1.0946 ","1.0908 "
